"title","price","url","time_left","bids"
"V. Rare Antique Chinese Qianlong Famille Rose Verte Porcelain Small Vase","$49.99","https://www.ebay.com/itm/194485544670?hash=item2d483de6de%3Ag%3AChwAAOSwv1hhgYlq&LH_Auction=1","13:23:00","1"
"Qianlong style Rare Chinese brown colors glass snuff bottle with cap","$79.99","https://www.ebay.com/itm/224673099189?hash=item344f8f6db5%3Ag%3A8SsAAOSwC2tf2oeQ&LH_Auction=1","20:27:00","1"
