"title","price","url","time_left","bids"
"Antique Chinese Qing Dynasty KangXi Period Phoenix Tail Vase","$980.00","https://www.ebay.com/itm/255224697509?hash=item3b6c93d2a5%3Ag%3AUSYAAOSwQZ9hh9Y%7E&LH_Auction=1","18:12:00","0"
